City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1603,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1604,Samana,DO,84.42,broken clouds,19.2056,-69.3369,The Bannister - Hotel & Yacht Club
1612,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1617,Albany,US,84.27,broken clouds,42.6001,-73.9662,
1618,Syracuse,IT,87.62,clear sky,37.0881,15.2792,Hotel Posta
1619,Albany,US,84.27,broken clouds,42.6001,-73.9662,
1620,Lazurne,UA,73.85,clear sky,46.084,32.5295,New Manna Hostel
1622,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1623,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1631,Manggar,ID,81.16,clear sky,-2.8833,108.2667,Guest Hotel
1632,Jamestown,US,85.08,clear sky,42.097,-79.2353,Hampton Inn & Suites Jamestown
1633,Bambous Virieux,MU,70.21,few clouds,-20.3428,57.7575,Casa Tia Villa
1635,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1636,Beaverlodge,CA,72.19,overcast clouds,55.2166,-119.4361,Side Trax Inn
1638,Hilo,US,81.63,broken clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1639,Albany,US,84.27,broken clouds,42.6001,-73.9662,
1640,Bathsheba,BB,88.41,broken clouds,13.2167,-59.5167,Atlantis Hotel
1642,Arraial Do Cabo,BR,78.76,clear sky,-22.9661,-42.0278,Pousada Porto Praia
1643,Orocue,CO,84.99,overcast clouds,4.7912,-71.3354,Hotel Brisas de San Miguel
1646,Birao,CF,72.07,moderate rain,10.2849,22.7882,
1648,Nabire,ID,75.9,moderate rain,-3.3667,135.4833,Hotel Nusantara Nabire
1649,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1652,Ponta Do Sol,PT,76.71,clear sky,32.6667,-17.1,Hotel do Campo
1653,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1663,Aden,YE,83.3,few clouds,12.7794,45.0367,Sama Emirate Hotel
1673,Eydhafushi,MV,81.81,overcast clouds,5.1033,73.0708,Soneva Fushi
1675,Hami,CN,87.1,clear sky,42.8,93.45,Laoyutang Resort
1676,Peniche,PT,72.88,few clouds,39.3558,-9.3811,Hotel Star inn Peniche
1678,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1685,Cockburn Town,TC,82.74,few clouds,21.4612,-71.1419,Osprey Beach Hotel
1688,Chapleau,CA,73.9,broken clouds,47.8405,-83.4034,Nemegosenda Lake Lodge
1690,Awbari,LY,87.73,clear sky,26.5921,12.7805,فندق أوباري
1693,Atuona,PF,78.06,broken clouds,-9.8,-139.0333,Villa Enata
1694,Kieta,PG,78.55,light rain,-6.2167,155.6333,Uruna Bay Retreat
1697,Kavieng,PG,80.69,light rain,-2.5744,150.7967,Nusa Island Retreat
1698,Hilo,US,81.63,broken clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1700,Lompoc,US,82.02,overcast clouds,34.6391,-120.4579,"Holiday Inn Express Lompoc, an IHG Hotel"
1702,Naze,JP,77.72,moderate rain,28.3667,129.4833,奄美ポートタワーホテル
1703,Souillac,MU,70.36,few clouds,-20.5167,57.5167,Shanti Maurice Resort & Spa
1704,Atuona,PF,78.06,broken clouds,-9.8,-139.0333,Villa Enata
1709,Nishihara,JP,80.26,light rain,26.1842,127.7558,Minshuku Agaihama
1710,Kapoeta,SS,72.1,overcast clouds,4.7717,33.5903,Eastgate Hotel
1711,Sao Jose Da Coroa Grande,BR,75.96,clear sky,-8.8978,-35.1478,Crôa Mares Hotel
1713,Atuona,PF,78.06,broken clouds,-9.8,-139.0333,Villa Enata
1714,Kidal,ML,89.29,overcast clouds,18.4411,1.4078,
1715,Makakilo City,US,79.68,overcast clouds,21.3469,-158.0858,Marriott's Ko Olina Beach Club
1716,Kuah,MY,84.25,overcast clouds,6.3265,99.8432,Azio Hotel
1717,Cap Malheureux,MU,70.47,clear sky,-19.9842,57.6142,Pereybere Hotel & Spa
1719,Gushikawa,JP,80.19,broken clouds,26.3544,127.8686,Kirari Guest House
1722,Sibolga,ID,76.87,few clouds,1.7427,98.7792,Hotel Syariah CN Darussalam
1725,Arraial Do Cabo,BR,78.76,clear sky,-22.9661,-42.0278,Pousada Porto Praia
1727,Bengkulu,ID,74.89,clear sky,-3.8004,102.2655,Grage Hotel Bengkulu
1730,Kapaa,US,82.38,light rain,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1733,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1740,Urumqi,CN,79.75,clear sky,43.801,87.6005,Hua Ling Grand Hotel Urumqi
1742,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1749,Hilo,US,81.63,broken clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1750,Butaritari,KI,81.48,moderate rain,3.0707,172.7902,Isles Sunset Lodge
1751,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1756,Albany,US,84.27,broken clouds,42.6001,-73.9662,
1757,Hilo,US,81.63,broken clouds,19.7297,-155.09,Hilo Hawaiian Hotel
1758,Bambous Virieux,MU,70.21,few clouds,-20.3428,57.7575,Casa Tia Villa
1761,Sabang,ID,82.81,overcast clouds,5.8933,95.3214,Hotel Citra
1764,Caravelas,BR,72.21,broken clouds,-17.7125,-39.2481,Pousada dos Navegantes
1765,Muisne,EC,77.4,overcast clouds,0.6,-80.0333,Quinta Samay
1768,Santa Isabel Do Rio Negro,BR,81.05,overcast clouds,-0.4139,-65.0192,Hotel GSA
1769,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1770,Lagoa,PT,70.07,overcast clouds,39.05,-27.9833,Casa Das Faias
1777,Cartagena,CO,80.08,overcast clouds,10.3997,-75.5144,Hotel Colombia Real - Cartagena
1780,Hithadhoo,MV,80.92,broken clouds,-0.6,73.0833,Scoop Guest House
1781,Qitaihe,CN,73.87,broken clouds,45.8,130.85,Baiyun Hostel
1783,Bandarbeyla,SO,78.4,clear sky,9.4942,50.8122,JABIR HOTEL
1786,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1793,Hobyo,SO,77.04,scattered clouds,5.3505,48.5268,Halane Hotel and Restaurent
1797,Asau,RO,71.76,overcast clouds,46.4333,26.4,Casa Mika Ciobanus
1799,Kahului,US,84.97,few clouds,20.8947,-156.47,Maui Seaside Hotel
1801,Butaritari,KI,81.48,moderate rain,3.0707,172.7902,Isles Sunset Lodge
1803,Sola,VU,79.72,broken clouds,-13.8833,167.55,Leumerus Bungalows
1804,Beidao,CN,71.28,light rain,34.5686,105.8933,Shell Tianshui Maiji District Erma Road Walking Street Hotel
1805,Hami,CN,87.1,clear sky,42.8,93.45,Laoyutang Resort
1807,Kapaa,US,82.38,light rain,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
1812,Iaciara,BR,87.8,clear sky,-14.0958,-46.6317,Hotel Matinha
1814,Albany,US,84.27,broken clouds,42.6001,-73.9662,
1818,Tabou,CI,76.15,few clouds,4.423,-7.3528,hotêl doufoulougou
1822,Georgetown,MY,83.89,few clouds,5.4112,100.3354,Cititel Penang
1824,Rikitea,PF,70.5,broken clouds,-23.1203,-134.9692,People ThankYou
1826,Melivoia,GR,73.02,clear sky,39.75,22.8,Το Αγνάντι - Ξενώνας // To Agnadi - Guesthouse
1828,Perene,PE,89.69,clear sky,-10.9492,-75.2261,Hospedaje EL TIGRE
1829,Katsuura,JP,81.1,scattered clouds,35.1333,140.3,Katsuura Hotel Mikazuki
1832,Axim,GH,76.1,broken clouds,4.8699,-2.2405,AXIM BEACH RESORT AND SPA
1834,Puerto Escondido,MX,87.93,overcast clouds,15.85,-97.0667,Aldea del Bazar Hotel and Spa
1840,Albany,US,84.27,broken clouds,42.6001,-73.9662,
